img_id,obj_id,obj_type,obj_bbox,new_obj_bbox,x1,y1,x2,y2,center,marker,intensity
combined_image_1.png,4,Open Land,"[910.40686, 592.528, 1018.843, 797.8011]","[7054, 3664, 7162, 3869]",7054,3664,7162,3869,"[7108.0, 3766.5]","[86, 78]",0.9
combined_image_1.png,5,Open Land,"[441.1725, 112.59448, 702.369, 325.9927]","[6585, 3184, 6846, 3397]",6585,3184,6846,3397,"[6715.5, 3290.5]","[100, 64]",0.5
combined_image_1.png,6,Open Land,"[762.8202, 96.444305, 1020.2993, 692.3258]","[6906, 3168, 7164, 3764]",6906,3168,7164,3764,"[7035.0, 3466.0]","[91, 66]",0.5
combined_image_1.png,7,Open Land,"[413.87085, 483.4173, 480.87817, 568.2801]","[6557, 3555, 6624, 3640]",6557,3555,6624,3640,"[6590.5, 3597.5]","[106, 65]",0.9
combined_image_1.png,8,Open Land,"[588.4683, 2.1111374, 688.409, 70.13345]","[6732, 3074, 6832, 3142]",6732,3074,6832,3142,"[6782.0, 3108.0]","[84, 80]",0.9
combined_image_1.png,9,Open Land,"[169.07257, 711.47253, 219.09079, 780.9796]","[6313, 3783, 6363, 3852]",6313,3783,6363,3852,"[6338.0, 3817.5]","[36, 100]",0.6
combined_image_1.png,10,Open Land,"[47.679363, 0.0, 128.69843, 62.34714]","[6191, 3072, 6272, 3134]",6191,3072,6272,3134,"[6231.5, 3103.0]","[30, 84]",0.9
combined_image_1.png,11,Open Land,"[195.03462, 440.22415, 417.36035, 663.44446]","[6339, 3512, 6561, 3735]",6339,3512,6561,3735,"[6450.0, 3623.5]","[45, 96]",0.5
combined_image_1.png,12,Open Land,"[2.9106827, 551.7497, 180.27936, 758.9455]","[6146, 3623, 6324, 3830]",6146,3623,6324,3830,"[6235.0, 3726.5]","[61, 87]",0.9
combined_image_1.png,13,Open Land,"[852.2858, 98.806305, 920.43134, 174.79422]","[6996, 3170, 7064, 3246]",6996,3170,7064,3246,"[7030.0, 3208.0]","[68, 86]",0.6
combined_image_1.png,14,Open Land,"[64.65488, 744.02496, 158.14626, 829.8378]","[6208, 3816, 6302, 3901]",6208,3816,6302,3901,"[6255.0, 3858.5]","[80, 82]",0.6
combined_image_1.png,15,Open Land,"[383.215, 386.54462, 461.3392, 452.7323]","[6527, 3458, 6605, 3524]",6527,3458,6605,3524,"[6566.0, 3491.0]","[74, 89]",0.7
combined_image_1.png,1,Green area,"[159.48366, 760.3979, 194.60287, 793.9536]","[7327, 3832, 7362, 3865]",7327,3832,7362,3865,"[7344.5, 3848.5]","[45, 10]",0.9
combined_image_1.png,2,Green area,"[95.741905, 168.92708, 130.65709, 192.07852]","[7263, 3240, 7298, 3264]",7263,3240,7298,3264,"[7280.5, 3252.0]","[39, 16]",0.6
combined_image_1.png,3,Green area,"[576.90204, 166.11844, 599.00635, 182.19035]","[7744, 3238, 7767, 3254]",7744,3238,7767,3254,"[7755.5, 3246.0]","[52, 14]",0.8
combined_image_1.png,4,Green area,"[934.18604, 525.7563, 957.5094, 539.8773]","[8102, 3597, 8125, 3611]",8102,3597,8125,3611,"[8113.5, 3604.0]","[62, 8]",0.8
combined_image_1.png,5,Green area,"[35.666096, 892.9227, 75.937, 926.3153]","[7203, 3964, 7243, 3998]",7203,3964,7243,3998,"[7223.0, 3981.0]","[1, 38]",0.8
combined_image_1.png,6,Green area,"[473.1617, 98.599915, 551.82104, 159.00966]","[7641, 3170, 7719, 3231]",7641,3170,7719,3231,"[7680.0, 3200.5]","[-3, 34]",0.8
combined_image_1.png,7,Green area,"[443.14633, 115.88822, 467.9172, 139.03448]","[7611, 3187, 7635, 3211]",7611,3187,7635,3211,"[7623.0, 3199.0]","[10, 38]",0.8
combined_image_1.png,8,Green area,"[0.0, 955.5012, 45.036236, 1024.0]","[7168, 4027, 7213, 4096]",7168,4027,7213,4096,"[7190.5, 4061.5]","[33, 40]",0.8
combined_image_1.png,1,Open Land,"[32.954735, 772.0843, 223.11227, 1020.2998]","[7200, 3844, 7391, 4092]",7200,3844,7391,4092,"[7295.5, 3968.0]","[22, 29]",0.8
combined_image_1.png,2,Open Land,"[0.0, 0.0, 1153.0, 1024.0]","[7168, 3072, 8321, 4096]",7168,3072,8321,4096,"[7744.5, 3584.0]","[25, 17]",0.9
combined_image_1.png,3,Open Land,"[0.0, 700.43036, 32.758736, 752.4368]","[7168, 3772, 7200, 3824]",7168,3772,7200,3824,"[7184.0, 3798.0]","[23, 28]",0.9
combined_image_1.png,4,Open Land,"[42.283222, 910.8828, 133.01036, 1017.202]","[7210, 3982, 7301, 4089]",7210,3982,7301,4089,"[7255.5, 4035.5]","[49, 28]",0.9
combined_image_1.png,1,Green area,"[998.18207, 386.86795, 1023.1363, 409.32346]","[998, 4482, 1023, 4505]",998,4482,1023,4505,"[1010.5, 4493.5]","[40, 20]",0.8
combined_image_1.png,2,Green area,"[847.50916, 42.47896, 870.14233, 68.302246]","[847, 4138, 870, 4164]",847,4138,870,4164,"[858.5, 4151.0]","[34, 40]",0.9
combined_image_1.png,3,Green area,"[824.6633, 0.36444092, 865.12683, 16.090433]","[824, 4096, 865, 4112]",824,4096,865,4112,"[844.5, 4104.0]","[45, 18]",0.9
combined_image_1.png,1,Open Land,"[0.0, 0.0, 1024.0, 1011.0685]","[0, 4096, 1024, 5107]",0,4096,1024,5107,"[512.0, 4601.5]","[47, 19]",0.8
combined_image_1.png,1,Green area,"[363.28314, 1007.7358, 388.65253, 1023.70306]","[1387, 5103, 1412, 5119]",1387,5103,1412,5119,"[1399.5, 5111.0]","[78, 31]",0.5
combined_image_1.png,2,Green area,"[326.06195, 975.8929, 360.05933, 1002.6351]","[1350, 5071, 1384, 5098]",1350,5071,1384,5098,"[1367.0, 5084.5]","[57, 29]",0.9
combined_image_1.png,3,Green area,"[76.50329, 396.4631, 118.255486, 430.99686]","[1100, 4492, 1142, 4526]",1100,4492,1142,4526,"[1121.0, 4509.0]","[73, 40]",0.8
combined_image_1.png,4,Green area,"[899.0507, 397.0869, 918.2034, 416.35797]","[1923, 4493, 1942, 4512]",1923,4493,1942,4512,"[1932.5, 4502.5]","[78, 21]",0.9
combined_image_1.png,5,Green area,"[654.0735, 614.3592, 692.9065, 641.9124]","[1678, 4710, 1716, 4737]",1678,4710,1716,4737,"[1697.0, 4723.5]","[65, 25]",0.5
combined_image_1.png,6,Green area,"[925.32, 532.68005, 948.8028, 554.8772]","[1949, 4628, 1972, 4650]",1949,4628,1972,4650,"[1960.5, 4639.0]","[83, 32]",0.9
combined_image_1.png,1,Open Land,"[758.41797, 0.0, 1024.0, 277.40295]","[1782, 4096, 2048, 4373]",1782,4096,2048,4373,"[1915.0, 4234.5]","[83, 32]",0.8
combined_image_1.png,2,Open Land,"[0.0, 0.0, 1024.0, 1024.0]","[1024, 4096, 2048, 5120]",1024,4096,2048,5120,"[1536.0, 4608.0]","[12, 47]",0.9
combined_image_1.png,3,Open Land,"[751.05145, 3.641718, 956.8896, 65.11669]","[1775, 4099, 1980, 4161]",1775,4099,1980,4161,"[1877.5, 4130.0]","[15, 50]",0.7
combined_image_1.png,1,Green area,"[181.31532, 0.0053520203, 228.79134, 68.310104]","[2229, 4096, 2276, 4164]",2229,4096,2276,4164,"[2252.5, 4130.0]","[9, 44]",0.5
combined_image_1.png,2,Green area,"[375.88092, 222.8733, 479.029, 259.4555]","[2423, 4318, 2527, 4355]",2423,4318,2527,4355,"[2475.0, 4336.5]","[12, 49]",0.9
combined_image_1.png,3,Green area,"[443.5071, 186.92519, 461.22812, 202.10405]","[2491, 4282, 2509, 4298]",2491,4282,2509,4298,"[2500.0, 4290.0]","[15, 58]",0.9
combined_image_1.png,4,Green area,"[349.1629, 235.82976, 365.56787, 250.4074]","[2397, 4331, 2413, 4346]",2397,4331,2413,4346,"[2405.0, 4338.5]","[38, 37]",0.5
combined_image_1.png,5,Green area,"[755.0407, 1002.6847, 806.8741, 1024.0]","[2803, 5098, 2854, 5120]",2803,5098,2854,5120,"[2828.5, 5109.0]","[21, 50]",0.5
combined_image_1.png,6,Green area,"[406.58395, 315.18207, 463.8497, 360.0122]","[2454, 4411, 2511, 4456]",2454,4411,2511,4456,"[2482.5, 4433.5]","[30, 46]",0.9
combined_image_1.png,7,Green area,"[557.2426, 117.94522, 577.2059, 143.73315]","[2605, 4213, 2625, 4239]",2605,4213,2625,4239,"[2615.0, 4226.0]","[37, 48]",0.9
combined_image_1.png,8,Green area,"[537.4268, 61.052834, 574.3731, 109.51284]","[2585, 4157, 2622, 4205]",2585,4157,2622,4205,"[2603.5, 4181.0]","[41, 37]",0.9
combined_image_1.png,9,Green area,"[514.42035, 38.0481, 542.53937, 61.90105]","[2562, 4134, 2590, 4157]",2562,4134,2590,4157,"[2576.0, 4145.5]","[47, 42]",0.9
combined_image_1.png,10,Green area,"[440.01852, 171.05571, 458.0322, 185.4933]","[2488, 4267, 2506, 4281]",2488,4267,2506,4281,"[2497.0, 4274.0]","[44, 49]",0.9
combined_image_1.png,11,Green area,"[743.3983, 967.64124, 766.63464, 987.3904]","[2791, 5063, 2814, 5083]",2791,5063,2814,5083,"[2802.5, 5073.0]","[41, 55]",0.5
combined_image_1.png,12,Green area,"[596.77014, 118.6598, 622.699, 145.72394]","[2644, 4214, 2670, 4241]",2644,4214,2670,4241,"[2657.0, 4227.5]","[76, 55]",0.9
combined_image_1.png,13,Green area,"[684.35706, 258.18567, 706.6854, 280.64337]","[2732, 4354, 2754, 4376]",2732,4354,2754,4376,"[2743.0, 4365.0]","[78, 34]",0.5
combined_image_1.png,14,Green area,"[191.42775, 210.4461, 283.06824, 233.20126]","[2239, 4306, 2331, 4329]",2239,4306,2331,4329,"[2285.0, 4317.5]","[61, 35]",0.9
combined_image_1.png,15,Green area,"[419.5123, 93.03508, 454.66544, 157.02942]","[2467, 4189, 2502, 4253]",2467,4189,2502,4253,"[2484.5, 4221.0]","[69, 61]",0.5
combined_image_1.png,16,Green area,"[698.6998, 920.0143, 753.1537, 956.6703]","[2746, 5016, 2801, 5052]",2746,5016,2801,5052,"[2773.5, 5034.0]","[80, 48]",0.9
combined_image_1.png,17,Green area,"[548.9847, 151.43423, 571.13495, 171.2381]","[2596, 4247, 2619, 4267]",2596,4247,2619,4267,"[2607.5, 4257.0]","[72, 57]",0.5
combined_image_1.png,18,Green area,"[319.6792, 158.97327, 341.70856, 182.44061]","[2367, 4254, 2389, 4278]",2367,4254,2389,4278,"[2378.0, 4266.0]","[99, 60]",0.9
combined_image_1.png,19,Green area,"[388.82455, 194.98921, 408.6329, 213.40822]","[2436, 4290, 2456, 4309]",2436,4290,2456,4309,"[2446.0, 4299.5]","[86, 51]",0.9
combined_image_1.png,20,Green area,"[839.8127, 932.7146, 935.84125, 1004.06616]","[2887, 5028, 2983, 5100]",2887,5028,2983,5100,"[2935.0, 5064.0]","[35, 73]",0.9
combined_image_1.png,21,Green area,"[88.45746, 11.583496, 106.36891, 28.808163]","[2136, 4107, 2154, 4124]",2136,4107,2154,4124,"[2145.0, 4115.5]","[30, 79]",0.5
combined_image_1.png,22,Green area,"[692.71423, 152.49213, 717.8363, 174.34122]","[2740, 4248, 2765, 4270]",2740,4248,2765,4270,"[2752.5, 4259.0]","[21, 71]",0.9
combined_image_1.png,23,Green area,"[486.35175, 672.1303, 538.482, 744.7194]","[2534, 4768, 2586, 4840]",2534,4768,2586,4840,"[2560.0, 4804.0]","[22, 65]",0.5
combined_image_1.png,24,Green area,"[351.3744, 147.36862, 372.70667, 168.47403]","[2399, 4243, 2420, 4264]",2399,4243,2420,4264,"[2409.5, 4253.5]","[58, 68]",0.7
combined_image_1.png,25,Green area,"[685.51587, 252.25189, 733.5188, 290.43933]","[2733, 4348, 2781, 4386]",2733,4348,2781,4386,"[2757.0, 4367.0]","[51, 80]",0.9
combined_image_1.png,26,Green area,"[389.58514, 179.77327, 407.2356, 199.03401]","[2437, 4275, 2455, 4295]",2437,4275,2455,4295,"[2446.0, 4285.0]","[49, 62]",0.9
combined_image_1.png,27,Green area,"[237.69196, 881.4888, 340.1194, 976.5908]","[2285, 4977, 2388, 5072]",2285,4977,2388,5072,"[2336.5, 5024.5]","[59, 81]",0.5
combined_image_1.png,28,Green area,"[555.52454, 919.79926, 619.54736, 984.8101]","[2603, 5015, 2667, 5080]",2603,5015,2667,5080,"[2635.0, 5047.5]","[42, 67]",0.9
combined_image_1.png,29,Green area,"[131.91759, 131.45908, 199.87038, 264.64713]","[2179, 4227, 2247, 4360]",2179,4227,2247,4360,"[2213.0, 4293.5]","[54, 82]",0.6
combined_image_1.png,30,Green area,"[224.08784, 667.1818, 246.57555, 692.939]","[2272, 4763, 2294, 4788]",2272,4763,2294,4788,"[2283.0, 4775.5]","[54, 63]",0.5
combined_image_1.png,31,Green area,"[494.30084, 0.0, 542.9622, 63.15035]","[2542, 4096, 2590, 4159]",2542,4096,2590,4159,"[2566.0, 4127.5]","[79, 78]",0.9
combined_image_1.png,1,Open Land,"[0.37919998, 12.530148, 84.02951, 137.11798]","[2048, 4108, 2132, 4233]",2048,4108,2132,4233,"[2090.0, 4170.5]","[75, 64]",0.5
combined_image_1.png,2,Open Land,"[14.363159, 218.18945, 1024.0, 1024.0]","[2062, 4314, 3072, 5120]",2062,4314,3072,5120,"[2567.0, 4717.0]","[67, 66]",0.5
combined_image_1.png,3,Open Land,"[133.97002, 3.1246567, 456.8725, 254.70782]","[2181, 4099, 2504, 4350]",2181,4099,2504,4350,"[2342.5, 4224.5]","[86, 78]",0.9
combined_image_1.png,4,Open Land,"[452.60736, 56.14044, 502.9109, 93.40689]","[2500, 4152, 2550, 4189]",2500,4152,2550,4189,"[2525.0, 4170.5]","[100, 64]",0.5
combined_image_1.png,1,Green area,"[717.7947, 875.2028, 776.3644, 928.99005]","[3789, 4971, 3848, 5024]",3789,4971,3848,5024,"[3818.5, 4997.5]","[91, 66]",0.5
combined_image_1.png,2,Green area,"[888.575, 812.9021, 954.75287, 885.3844]","[3960, 4908, 4026, 4981]",3960,4908,4026,4981,"[3993.0, 4944.5]","[106, 65]",0.9
combined_image_1.png,3,Green area,"[836.1401, 791.6468, 878.64044, 842.4089]","[3908, 4887, 3950, 4938]",3908,4887,3950,4938,"[3929.0, 4912.5]","[84, 80]",0.9
combined_image_1.png,4,Green area,"[754.24854, 944.5259, 775.11584, 968.95703]","[3826, 5040, 3847, 5064]",3826,5040,3847,5064,"[3836.5, 5052.0]","[36, 100]",0.6
combined_image_1.png,5,Green area,"[946.71423, 965.7651, 966.031, 987.1152]","[4018, 5061, 4038, 5083]",4018,5061,4038,5083,"[4028.0, 5072.0]","[30, 84]",0.9
combined_image_1.png,6,Green area,"[742.25354, 498.8679, 815.004, 564.2151]","[3814, 4594, 3887, 4660]",3814,4594,3887,4660,"[3850.5, 4627.0]","[45, 96]",0.5
combined_image_1.png,7,Green area,"[979.157, 190.83925, 995.4789, 203.80412]","[4051, 4286, 4067, 4299]",4051,4286,4067,4299,"[4059.0, 4292.5]","[61, 87]",0.9
combined_image_1.png,8,Green area,"[765.068, 961.6034, 849.47107, 1021.3895]","[3837, 5057, 3921, 5117]",3837,5057,3921,5117,"[3879.0, 5087.0]","[68, 86]",0.6
combined_image_1.png,9,Green area,"[115.1427, 893.7721, 157.71802, 931.3556]","[3187, 4989, 3229, 5027]",3187,4989,3229,5027,"[3208.0, 5008.0]","[80, 82]",0.6
combined_image_1.png,1,Open Land,"[0.0, 0.0, 1000.04675, 1024.0]","[3072, 4096, 4072, 5120]",3072,4096,4072,5120,"[3572.0, 4608.0]","[74, 89]",0.7
combined_image_1.png,1,Green area,"[949.4029, 472.17398, 1018.9445, 510.16714]","[5045, 4568, 5114, 4606]",5045,4568,5114,4606,"[5079.5, 4587.0]","[45, 10]",0.9
combined_image_1.png,2,Green area,"[906.3797, 385.90656, 1024.0, 484.22565]","[5002, 4481, 5120, 4580]",5002,4481,5120,4580,"[5061.0, 4530.5]","[39, 16]",0.6
combined_image_1.png,3,Green area,"[631.36176, 847.67413, 652.8726, 871.48615]","[4727, 4943, 4748, 4967]",4727,4943,4748,4967,"[4737.5, 4955.0]","[52, 14]",0.8
combined_image_1.png,4,Green area,"[702.3146, 232.47513, 776.5647, 285.33896]","[4798, 4328, 4872, 4381]",4798,4328,4872,4381,"[4835.0, 4354.5]","[62, 8]",0.8
combined_image_1.png,5,Green area,"[1002.001, 543.03925, 1023.6935, 569.7325]","[5098, 4639, 5119, 4665]",5098,4639,5119,4665,"[5108.5, 4652.0]","[1, 38]",0.8
combined_image_1.png,6,Green area,"[690.43066, 881.5282, 769.51, 941.76624]","[4786, 4977, 4865, 5037]",4786,4977,4865,5037,"[4825.5, 5007.0]","[-3, 34]",0.8
combined_image_1.png,7,Green area,"[949.38495, 593.6993, 1023.12714, 710.67535]","[5045, 4689, 5119, 4806]",5045,4689,5119,4806,"[5082.0, 4747.5]","[10, 38]",0.8
combined_image_1.png,8,Green area,"[758.92303, 969.8778, 786.7912, 999.4851]","[4854, 5065, 4882, 5095]",4854,5065,4882,5095,"[4868.0, 5080.0]","[33, 40]",0.8
combined_image_1.png,9,Green area,"[884.96155, 672.61145, 946.2117, 736.6516]","[4980, 4768, 5042, 4832]",4980,4768,5042,4832,"[5011.0, 4800.0]","[22, 29]",0.8
combined_image_1.png,10,Green area,"[671.3556, 744.32556, 692.39404, 760.39417]","[4767, 4840, 4788, 4856]",4767,4840,4788,4856,"[4777.5, 4848.0]","[25, 17]",0.9
combined_image_1.png,11,Green area,"[1004.8247, 485.3874, 1024.0, 505.20624]","[5100, 4581, 5120, 4601]",5100,4581,5120,4601,"[5110.0, 4591.0]","[23, 28]",0.9
combined_image_1.png,12,Green area,"[717.37164, 932.5765, 752.8094, 971.3392]","[4813, 5028, 4848, 5067]",4813,5028,4848,5067,"[4830.5, 5047.5]","[49, 28]",0.9
combined_image_1.png,13,Green area,"[321.25223, 141.11559, 342.85367, 159.24336]","[4417, 4237, 4438, 4255]",4417,4237,4438,4255,"[4427.5, 4246.0]","[40, 20]",0.8
combined_image_1.png,14,Green area,"[918.2818, 655.7913, 935.9445, 673.9599]","[5014, 4751, 5031, 4769]",5014,4751,5031,4769,"[5022.5, 4760.0]","[34, 40]",0.9
combined_image_1.png,15,Green area,"[656.8396, 218.73895, 712.1128, 258.93448]","[4752, 4314, 4808, 4354]",4752,4314,4808,4354,"[4780.0, 4334.0]","[45, 18]",0.9
combined_image_1.png,16,Green area,"[251.40591, 275.44418, 289.11618, 317.6082]","[4347, 4371, 4385, 4413]",4347,4371,4385,4413,"[4366.0, 4392.0]","[47, 19]",0.8
combined_image_1.png,17,Green area,"[801.7147, 1011.4219, 821.49146, 1024.0]","[4897, 5107, 4917, 5120]",4897,5107,4917,5120,"[4907.0, 5113.5]","[78, 31]",0.5
combined_image_1.png,18,Green area,"[652.76117, 727.4981, 670.37177, 742.75055]","[4748, 4823, 4766, 4838]",4748,4823,4766,4838,"[4757.0, 4830.5]","[57, 29]",0.9
combined_image_1.png,19,Green area,"[557.3313, 758.7264, 583.9856, 790.62067]","[4653, 4854, 4679, 4886]",4653,4854,4679,4886,"[4666.0, 4870.0]","[73, 40]",0.8
combined_image_1.png,20,Green area,"[482.14832, 679.8607, 509.12262, 702.6238]","[4578, 4775, 4605, 4798]",4578,4775,4605,4798,"[4591.5, 4786.5]","[78, 21]",0.9
combined_image_1.png,21,Green area,"[566.10236, 632.35565, 752.64874, 696.9025]","[4662, 4728, 4848, 4792]",4662,4728,4848,4792,"[4755.0, 4760.0]","[65, 25]",0.5
combined_image_1.png,22,Green area,"[807.95966, 951.10815, 830.13617, 973.2538]","[4903, 5047, 4926, 5069]",4903,5047,4926,5069,"[4914.5, 5058.0]","[83, 32]",0.9
combined_image_1.png,23,Green area,"[0.0, 624.77844, 22.726864, 675.3917]","[4096, 4720, 4118, 4771]",4096,4720,4118,4771,"[4107.0, 4745.5]","[83, 32]",0.8
combined_image_1.png,24,Green area,"[950.14124, 566.6017, 980.2637, 591.87646]","[5046, 4662, 5076, 4687]",5046,4662,5076,4687,"[5061.0, 4674.5]","[12, 47]",0.9
combined_image_1.png,25,Green area,"[394.0563, 185.71793, 417.40384, 206.61105]","[4490, 4281, 4513, 4302]",4490,4281,4513,4302,"[4501.5, 4291.5]","[15, 50]",0.7
combined_image_1.png,26,Green area,"[945.0641, 634.16327, 964.584, 657.9454]","[5041, 4730, 5060, 4753]",5041,4730,5060,4753,"[5050.5, 4741.5]","[9, 44]",0.5
combined_image_1.png,27,Green area,"[958.6941, 967.92847, 976.6892, 985.41077]","[5054, 5063, 5072, 5081]",5054,5063,5072,5081,"[5063.0, 5072.0]","[12, 49]",0.9
combined_image_1.png,28,Green area,"[181.29178, 240.93204, 202.76788, 266.3765]","[4277, 4336, 4298, 4362]",4277,4336,4298,4362,"[4287.5, 4349.0]","[15, 58]",0.9
combined_image_1.png,29,Green area,"[734.849, 827.035, 755.7649, 848.0395]","[4830, 4923, 4851, 4944]",4830,4923,4851,4944,"[4840.5, 4933.5]","[38, 37]",0.5
combined_image_1.png,30,Green area,"[755.9849, 952.7529, 826.1954, 1000.58704]","[4851, 5048, 4922, 5096]",4851,5048,4922,5096,"[4886.5, 5072.0]","[21, 50]",0.5
combined_image_1.png,31,Green area,"[692.79, 171.01405, 775.1584, 239.42238]","[4788, 4267, 4871, 4335]",4788,4267,4871,4335,"[4829.5, 4301.0]","[30, 46]",0.9
combined_image_1.png,32,Green area,"[628.109, 725.0676, 643.1858, 742.1533]","[4724, 4821, 4739, 4838]",4724,4821,4739,4838,"[4731.5, 4829.5]","[37, 48]",0.9
combined_image_1.png,33,Green area,"[337.79837, 366.7778, 355.07132, 388.9965]","[4433, 4462, 4451, 4484]",4433,4462,4451,4484,"[4442.0, 4473.0]","[41, 37]",0.9
combined_image_1.png,34,Green area,"[698.31335, 781.92, 718.04285, 800.5268]","[4794, 4877, 4814, 4896]",4794,4877,4814,4896,"[4804.0, 4886.5]","[47, 42]",0.9
combined_image_1.png,35,Green area,"[579.38385, 725.3446, 644.264, 783.3198]","[4675, 4821, 4740, 4879]",4675,4821,4740,4879,"[4707.5, 4850.0]","[44, 49]",0.9
combined_image_1.png,36,Green area,"[788.7818, 133.52591, 1024.0, 374.15952]","[4884, 4229, 5120, 4470]",4884,4229,5120,4470,"[5002.0, 4349.5]","[41, 55]",0.5
combined_image_1.png,37,Green area,"[912.0127, 899.9501, 937.09204, 923.9269]","[5008, 4995, 5033, 5019]",5008,4995,5033,5019,"[5020.5, 5007.0]","[76, 55]",0.9
combined_image_1.png,38,Green area,"[888.9305, 844.6859, 905.2037, 870.30457]","[4984, 4940, 5001, 4966]",4984,4940,5001,4966,"[4992.5, 4953.0]","[78, 34]",0.5
combined_image_1.png,1,Open Land,"[252.90762, 127.81218, 493.36063, 440.09235]","[4348, 4223, 4589, 4536]",4348,4223,4589,4536,"[4468.5, 4379.5]","[61, 35]",0.9
combined_image_1.png,2,Open Land,"[403.3546, 7.611328, 1009.8878, 359.70206]","[4499, 4103, 5105, 4455]",4499,4103,5105,4455,"[4802.0, 4279.0]","[69, 61]",0.5
combined_image_1.png,3,Open Land,"[681.9978, 340.21985, 762.6238, 426.9632]","[4777, 4436, 4858, 4522]",4777,4436,4858,4522,"[4817.5, 4479.0]","[80, 48]",0.9
combined_image_1.png,4,Open Land,"[536.2158, 720.0506, 964.8878, 1024.0]","[4632, 4816, 5060, 5120]",4632,4816,5060,5120,"[4846.0, 4968.0]","[72, 57]",0.5
combined_image_1.png,5,Open Land,"[823.05914, 312.96295, 1024.0, 598.8922]","[4919, 4408, 5120, 4694]",4919,4408,5120,4694,"[5019.5, 4551.0]","[99, 60]",0.9
combined_image_1.png,6,Open Land,"[0.0, 0.0, 448.1739, 987.1903]","[4096, 4096, 4544, 5083]",4096,4096,4544,5083,"[4320.0, 4589.5]","[86, 51]",0.9
combined_image_1.png,7,Open Land,"[947.0294, 702.2273, 1023.33215, 816.21924]","[5043, 4798, 5119, 4912]",5043,4798,5119,4912,"[5081.0, 4855.0]","[35, 73]",0.9
combined_image_1.png,8,Open Land,"[980.2038, 793.3329, 1024.0, 915.1605]","[5076, 4889, 5120, 5011]",5076,4889,5120,5011,"[5098.0, 4950.0]","[30, 79]",0.5
combined_image_1.png,9,Open Land,"[433.89297, 451.52194, 650.34015, 664.1462]","[4529, 4547, 4746, 4760]",4529,4547,4746,4760,"[4637.5, 4653.5]","[21, 71]",0.9
combined_image_1.png,1,Green area,"[0.0, 838.8748, 48.862473, 904.4632]","[5120, 4934, 5168, 5000]",5120,4934,5168,5000,"[5144.0, 4967.0]","[22, 65]",0.5
combined_image_1.png,2,Green area,"[0.0, 383.67963, 42.04983, 444.17328]","[5120, 4479, 5162, 4540]",5120,4479,5162,4540,"[5141.0, 4509.5]","[58, 68]",0.7
combined_image_1.png,3,Green area,"[829.45685, 191.85541, 929.4576, 306.71472]","[5949, 4287, 6049, 4402]",5949,4287,6049,4402,"[5999.0, 4344.5]","[51, 80]",0.9
combined_image_1.png,4,Green area,"[761.93506, 159.97855, 791.4835, 187.34521]","[5881, 4255, 5911, 4283]",5881,4255,5911,4283,"[5896.0, 4269.0]","[49, 62]",0.9
combined_image_1.png,5,Green area,"[63.069904, 783.29895, 187.68903, 864.44324]","[5183, 4879, 5307, 4960]",5183,4879,5307,4960,"[5245.0, 4919.5]","[59, 81]",0.5
combined_image_1.png,6,Green area,"[992.59247, 341.97345, 1015.9069, 369.60522]","[6112, 4437, 6135, 4465]",6112,4437,6135,4465,"[6123.5, 4451.0]","[42, 67]",0.9
combined_image_1.png,7,Green area,"[969.009, 674.7196, 989.5103, 694.5918]","[6089, 4770, 6109, 4790]",6089,4770,6109,4790,"[6099.0, 4780.0]","[54, 82]",0.6
combined_image_1.png,8,Green area,"[713.416, 125.85263, 742.9935, 155.02966]","[5833, 4221, 5862, 4251]",5833,4221,5862,4251,"[5847.5, 4236.0]","[54, 63]",0.5
combined_image_1.png,9,Green area,"[857.3477, 527.6226, 880.6716, 553.13666]","[5977, 4623, 6000, 4649]",5977,4623,6000,4649,"[5988.5, 4636.0]","[79, 78]",0.9
combined_image_1.png,10,Green area,"[915.95715, 787.13666, 934.5746, 805.0085]","[6035, 4883, 6054, 4901]",6035,4883,6054,4901,"[6044.5, 4892.0]","[75, 64]",0.5
combined_image_1.png,11,Green area,"[924.6553, 847.8656, 997.2501, 885.0702]","[6044, 4943, 6117, 4981]",6044,4943,6117,4981,"[6080.5, 4962.0]","[67, 66]",0.5
combined_image_1.png,12,Green area,"[233.0247, 0.25707054, 286.21347, 25.006227]","[5353, 4096, 5406, 4121]",5353,4096,5406,4121,"[5379.5, 4108.5]","[86, 78]",0.9
combined_image_1.png,13,Green area,"[867.40015, 157.47101, 898.40405, 193.5957]","[5987, 4253, 6018, 4289]",5987,4253,6018,4289,"[6002.5, 4271.0]","[100, 64]",0.5
combined_image_1.png,14,Green area,"[746.3364, 577.77594, 800.8994, 630.39764]","[5866, 4673, 5920, 4726]",5866,4673,5920,4726,"[5893.0, 4699.5]","[91, 66]",0.5
combined_image_1.png,15,Green area,"[255.7659, 40.71812, 347.1382, 98.5717]","[5375, 4136, 5467, 4194]",5375,4136,5467,4194,"[5421.0, 4165.0]","[106, 65]",0.9
combined_image_1.png,16,Green area,"[346.47836, 110.74761, 377.2626, 140.22078]","[5466, 4206, 5497, 4236]",5466,4206,5497,4236,"[5481.5, 4221.0]","[84, 80]",0.9
combined_image_1.png,17,Green area,"[769.7716, 5.8828125, 835.41614, 80.99483]","[5889, 4101, 5955, 4176]",5889,4101,5955,4176,"[5922.0, 4138.5]","[36, 100]",0.6
